CountryName,CountryCode,RegionName,RegionCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
United Kingdom,GBR,England,UK_ENG,20200912,1,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,324878,36959,62.5,62.5,72.62,72.62,66.37,66.37,60.76,60.76,100,100,-27,-11,61,-28,-9,3
United Kingdom,GBR,England,UK_ENG,20200913,1,1,2,1,2,1,4,0,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,326587,36964,62.5,62.5,72.62,72.62,66.37,66.37,60.76,60.76,100,100,-21,-12,94,-24,-7,1
United Kingdom,GBR,England,UK_ENG,20200914,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,329483,36971,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-17,-9,104,-32,-36,8
United Kingdom,GBR,England,UK_ENG,20200915,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,332528,36996,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-19,-9,91,-34,-36,9
United Kingdom,GBR,England,UK_ENG,20200916,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,336271,37013,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-21,-11,71,-35,-36,9
United Kingdom,GBR,England,UK_ENG,20200917,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,708607091,0,2,1,,340206,37031,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-20,-9,88,-35,-36,9
United Kingdom,GBR,England,UK_ENG,20200918,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,344482,37054,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-22,-9,75,-32,-35,8
United Kingdom,GBR,England,UK_ENG,20200919,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,348664,37076,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-27,-11,67,-29,-10,3
United Kingdom,GBR,England,UK_ENG,20200920,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,353284,37094,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-22,-12,85,-26,-7,2
United Kingdom,GBR,England,UK_ENG,20200921,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,357981,37103,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-17,-8,86,-34,-37,8
United Kingdom,GBR,England,UK_ENG,20200922,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,363351,37139,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-22,-9,64,-36,-36,9
United Kingdom,GBR,England,UK_ENG,20200923,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,369237,37172,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-27,-11,20,-40,-35,11
United Kingdom,GBR,England,UK_ENG,20200924,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,,,,375534,37209,63.89,63.89,72.62,72.62,63.69,63.69,57.64,57.64,100,100,-26,-9,28,-41,-35,11
United Kingdom,GBR,England,UK_ENG,20200925,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,381575,37240,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-25,-7,29,-37,-34,10
United Kingdom,GBR,England,UK_ENG,20200926,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,637249500,2,1,2,1,0,0,2,1,,387219,37270,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-28,-10,28,-34,-9,5
United Kingdom,GBR,England,UK_ENG,20200927,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,393244,37286,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-25,-13,45,-32,-7,3
United Kingdom,GBR,England,UK_ENG,20200928,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,401817,37299,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-19,-8,45,-38,-35,10
United Kingdom,GBR,England,UK_ENG,20200929,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,410538,37367,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-22,-8,47,-38,-34,10
United Kingdom,GBR,England,UK_ENG,20200930,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,421051,37429,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-26,-11,4,-40,-34,11
United Kingdom,GBR,England,UK_ENG,20201001,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,432346,37477,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-23,-6,36,-39,-32,10
United Kingdom,GBR,England,UK_ENG,20201002,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,443909,37535,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-30,-10,4,-37,-32,11
United Kingdom,GBR,England,UK_ENG,20201003,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,453613,37574,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-34,-12,-20,-40,-12,7
United Kingdom,GBR,England,UK_ENG,20201004,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,463433,37606,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-31,-15,-4,-38,-9,5
United Kingdom,GBR,England,UK_ENG,20201005,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,477465,37625,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-24,-10,23,-37,-34,10
United Kingdom,GBR,England,UK_ENG,20201006,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,491755,37688,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-26,-9,20,-38,-34,10
United Kingdom,GBR,England,UK_ENG,20201007,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,506936,37753,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-24,-9,31,-38,-32,10
United Kingdom,GBR,England,UK_ENG,20201008,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,522190,37823,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-27,-9,21,-41,-33,11
United Kingdom,GBR,England,UK_ENG,20201009,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,535179,37902,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-28,-8,19,-37,-31,10
United Kingdom,GBR,England,UK_ENG,20201010,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,545329,37956,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-31,-10,14,-37,-8,6
United Kingdom,GBR,England,UK_ENG,20201011,1,1,2,1,2,1,4,1,1,1,0,,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,554979,38018,63.89,63.89,72.62,72.62,67.26,67.26,61.81,61.81,100,100,-27,-13,49,-33,-6,4
United Kingdom,GBR,England,UK_ENG,20201012,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,571175,38061,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-27,-12,9,-40,-35,11
United Kingdom,GBR,England,UK_ENG,20201013,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,586608,38185,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-29,-11,14,-41,-35,11
United Kingdom,GBR,England,UK_ENG,20201014,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,603055,38293,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-27,-9,23,-40,-33,11
United Kingdom,GBR,England,UK_ENG,20201015,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,618292,38404,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-27,-7,29,-40,-33,11
United Kingdom,GBR,England,UK_ENG,20201016,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,54298179.24,0,2,1,2,1,0,0,2,1,,632834,38524,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-27,-6,25,-37,-32,11
United Kingdom,GBR,England,UK_ENG,20201017,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,645192,38652,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-33,-9,18,-40,-10,7
United Kingdom,GBR,England,UK_ENG,20201018,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,58120725.88,0,2,1,2,1,0,0,2,1,,657040,38711,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-30,-13,36,-38,-9,5
United Kingdom,GBR,England,UK_ENG,20201019,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,679133,38783,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-26,-10,27,-41,-35,11
United Kingdom,GBR,England,UK_ENG,20201020,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,700468,38996,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-28,-9,28,-41,-35,12
United Kingdom,GBR,England,UK_ENG,20201021,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,78853637.66,0,2,1,2,1,0,0,2,1,,721969,39140,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-31,-11,-2,-44,-35,13
United Kingdom,GBR,England,UK_ENG,20201022,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,741578,39300,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-26,-6,34,-42,-34,12
United Kingdom,GBR,England,UK_ENG,20201023,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,759690,39488,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-28,-6,19,-41,-35,12
United Kingdom,GBR,England,UK_ENG,20201024,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,39118703.76,0,2,1,2,1,0,0,2,1,,773211,39629,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-38,-12,-10,-44,-13,8
United Kingdom,GBR,England,UK_ENG,20201025,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,786374,39766,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-29,-10,32,-39,-10,5
United Kingdom,GBR,England,UK_ENG,20201026,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,7682753.94,0,2,1,2,1,0,0,2,1,,809132,39856,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-21,-9,42,-44,-45,13
United Kingdom,GBR,England,UK_ENG,20201027,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,829631,40178,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-27,-10,10,-47,-45,14
United Kingdom,GBR,England,UK_ENG,20201028,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,849867,40414,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-23,-8,27,-45,-43,14
United Kingdom,GBR,England,UK_ENG,20201029,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,869820,40628,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-27,-9,4,-48,-44,15
United Kingdom,GBR,England,UK_ENG,20201030,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,106539123.9,0,2,1,2,1,0,0,2,1,,889464,40854,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-26,-5,25,-43,-42,13
United Kingdom,GBR,England,UK_ENG,20201031,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,903821,41132,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-38,-9,-15,-44,-13,8
United Kingdom,GBR,England,UK_ENG,20201101,1,1,2,1,2,1,4,1,1,1,1,0,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,,917170,41264,65.74,65.74,72.62,72.62,68.45,68.45,63.19,63.19,100,100,-29,-13,-4,-40,-10,5
Taiwan,TWN,,,20200215,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,2,0,0,1,1,,,,30.56,30.56,39.29,39.29,30.95,30.95,36.11,36.11,0,0,-9,-4,-2,-10,56,-1
Taiwan,TWN,,,20200216,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,30.56,30.56,39.29,39.29,33.33,33.33,38.89,38.89,0,0,-14,-8,-21,-22,-8,5
Taiwan,TWN,,,20200217,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,30.56,30.56,39.29,39.29,33.33,33.33,38.89,38.89,0,0,-7,-3,-14,-17,-3,6
Taiwan,TWN,,,20200218,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,30.56,30.56,39.29,39.29,33.33,33.33,38.89,38.89,0,0,-7,-2,-3,-15,2,5
Taiwan,TWN,,,20200219,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,30.56,30.56,39.29,39.29,33.33,33.33,38.89,38.89,0,0,-7,-4,8,-12,3,4
Taiwan,TWN,,,20200220,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,30.56,30.56,39.29,39.29,33.33,33.33,38.89,38.89,0,0,-5,-5,-4,-15,2,1
Taiwan,TWN,,,20200221,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,30.56,30.56,39.29,39.29,33.33,33.33,38.89,38.89,0,0,-3,0,6,-12,0,5
Taiwan,TWN,,,20200222,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,30.56,30.56,39.29,39.29,33.33,33.33,38.89,38.89,0,0,-8,1,3,-17,5,3
Taiwan,TWN,,,20200223,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,30.56,30.56,39.29,39.29,33.33,33.33,38.89,38.89,0,0,-4,4,24,-15,-2,2
Taiwan,TWN,,,20200224,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,30.56,30.56,39.29,39.29,33.33,33.33,38.89,38.89,0,0,-3,1,6,-14,1,4
Taiwan,TWN,,,20200225,1,1,0,,0,,0,,0,,0,,0,,3,0,,0,1417589723,0,2,1,2,2,0,0,1,1,,,,23.15,23.15,32.14,32.14,28.57,28.57,33.33,33.33,0,0,-8,0,4,-12,11,2
Taiwan,TWN,,,20200226,1,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,23.15,23.15,32.14,32.14,28.57,28.57,33.33,33.33,0,0,-10,-3,3,-11,11,2
Taiwan,TWN,,,20200227,1,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,560790000,1733514,1,1,,,,23.15,23.15,32.14,32.14,28.57,28.57,33.33,33.33,0,0,-3,-1,-9,-4,9,-3
Taiwan,TWN,,,20200228,1,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,23.15,23.15,32.14,32.14,28.57,28.57,33.33,33.33,0,0,8,11,65,-14,-50,12
Taiwan,TWN,,,20200229,1,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,23.15,23.15,32.14,32.14,28.57,28.57,33.33,33.33,0,0,-7,1,31,-16,-4,3
Taiwan,TWN,,,20200301,1,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,23.15,23.15,32.14,32.14,28.57,28.57,33.33,33.33,0,0,-7,2,21,-11,0,1
Taiwan,TWN,,,20200302,1,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,23.15,23.15,32.14,32.14,28.57,28.57,33.33,33.33,0,0,-9,-1,-10,-14,10,2
Taiwan,TWN,,,20200303,1,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,23.15,23.15,32.14,32.14,28.57,28.57,33.33,33.33,0,0,-10,-1,-2,-15,14,2
Taiwan,TWN,,,20200304,1,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,23.15,23.15,32.14,32.14,28.57,28.57,33.33,33.33,0,0,-15,-7,-14,-16,14,2
Taiwan,TWN,,,20200305,1,1,0,,1,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,32.14,32.14,37.5,37.5,0,0,-14,-3,-30,-18,11,0
Taiwan,TWN,,,20200306,1,1,0,,1,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,32.14,32.14,37.5,37.5,0,0,-5,4,-1,-9,10,1
Taiwan,TWN,,,20200307,1,1,0,,1,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,32.14,32.14,37.5,37.5,0,0,-5,7,9,-18,11,2
Taiwan,TWN,,,20200308,1,1,0,,1,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,32.14,32.14,37.5,37.5,0,0,-4,7,26,-16,3,2
Taiwan,TWN,,,20200309,1,1,0,,1,1,0,,0,,0,,0,,3,0,,0,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,32.14,32.14,37.5,37.5,0,0,-9,1,-3,-14,10,2
Taiwan,TWN,,,20200310,1,1,0,,1,1,0,,0,,0,,0,,3,0,,1,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,35.71,35.71,37.5,37.5,25,25,-18,-4,-29,-18,11,4
Taiwan,TWN,,,20200311,1,1,0,,1,1,0,,0,,0,,0,,3,0,,1,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,35.71,35.71,37.5,37.5,25,25,-9,1,-4,-12,14,1
Taiwan,TWN,,,20200312,1,1,0,,1,1,0,,0,,0,,0,,3,0,,1,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,35.71,35.71,37.5,37.5,25,25,-10,-4,-15,-15,12,-2
Taiwan,TWN,,,20200313,1,1,0,,1,1,0,,0,,0,,0,,3,0,,1,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,35.71,35.71,37.5,37.5,25,25,-13,-4,-21,-12,9,3
Taiwan,TWN,,,20200314,1,1,0,,1,1,0,,0,,0,,0,,3,0,,1,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,35.71,35.71,37.5,37.5,25,25,-14,-1,-28,-25,6,6
Taiwan,TWN,,,20200315,1,1,0,,1,1,0,,0,,0,,0,,3,0,,1,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,35.71,35.71,37.5,37.5,25,25,-2,7,31,-13,1,2
Taiwan,TWN,,,20200316,1,1,0,,1,1,0,,0,,0,,0,,3,0,,1,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,35.71,35.71,37.5,37.5,25,25,-7,3,0,-13,10,2
Taiwan,TWN,,,20200317,1,1,0,,1,1,0,,0,,0,,0,,3,0,,1,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,35.71,35.71,37.5,37.5,25,25,-10,2,-3,-15,14,2
Taiwan,TWN,,,20200318,1,1,0,,1,1,0,,0,,0,,0,,3,0,,1,0,0,2,1,2,2,0,0,1,1,,,,28.7,28.7,41.67,41.67,35.71,35.71,37.5,37.5,25,25,-15,2,-11,-15,13,2
Taiwan,TWN,,,20200319,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-18,6,-29,-21,11,0
Taiwan,TWN,,,20200320,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-8,12,-5,-12,9,2
Taiwan,TWN,,,20200321,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-10,8,4,-23,9,3
Taiwan,TWN,,,20200322,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-8,6,24,-22,0,3
Taiwan,TWN,,,20200323,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-12,4,-9,-19,8,3
Taiwan,TWN,,,20200324,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-13,3,-5,-19,12,3
Taiwan,TWN,,,20200325,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-14,2,0,-17,12,2
Taiwan,TWN,,,20200326,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-13,0,-10,-20,10,-1
Taiwan,TWN,,,20200327,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-13,0,-11,-17,7,3
Taiwan,TWN,,,20200328,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-21,-6,-33,-34,3,7
Taiwan,TWN,,,20200329,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-9,3,17,-24,-1,4
Taiwan,TWN,,,20200330,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-14,-2,-13,-20,6,4
Taiwan,TWN,,,20200331,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-11,1,-6,-17,9,3
Taiwan,TWN,,,20200401,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-10,2,-10,-6,7,1
Taiwan,TWN,,,20200402,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,32761907413,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-1,8,10,-26,-50,11
Taiwan,TWN,,,20200403,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-1,10,40,-31,-55,16
Taiwan,TWN,,,20200404,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-24,-6,-7,-33,-23,7
Taiwan,TWN,,,20200405,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-22,-7,-12,-28,-9,6
Taiwan,TWN,,,20200406,1,1,0,,1,1,0,,0,,0,,0,,4,0,,1,0,0,2,1,2,2,0,0,1,1,,,,31.48,31.48,45.24,45.24,37.5,37.5,39.58,39.58,25,25,-20,-3,-28,-21,3,5
